rank	node	node_type	visit_count	visit_prob	degree	gat_hub_score	prad_annotation
7352	CHCHD10	gene	20744	1.154e-05	25	0.00071879	
7353	CAMSAP3	gene	20744	1.154e-05	20	0.00075451	
7354	TGFB1I1	gene	20743	1.154e-05	16	0.00110044	
7355	CPNE3	gene	20743	1.154e-05	14	0.00077229	
7356	VTA1	gene	20743	1.154e-05	19	0.00082778	
7357	CACNA1S	gene	20742	1.154e-05	14	0.00092684	
7358	STAU2	gene	20742	1.154e-05	22	0.00048797	
7359	CEP131	gene	20741	1.154e-05	22	0.00055225	
7360	RAD51D	gene	20741	1.154e-05	17	0.0008024	[PRAD target] RAD51 paralog; HRR; Drugs: olaparib, rucaparib [PARP inhibitor sensitivity]
7361	COMP	gene	20740	1.154e-05	13	0.00109814	
7362	CREM	gene	20737	1.153e-05	19	0.00086757	
7363	CD209	gene	20735	1.153e-05	15	0.00095676	
7364	SNAI2	gene	20734	1.153e-05	21	0.00053357	[PRAD target] Slug; EMT transcription factor; promotes PRAD invasion; Drugs: HDAC inhibitors (vorinostat) downregulate SNAI2
7365	PAWR	gene	20733	1.153e-05	18	0.00093129	
7366	ACTL8	gene	20732	1.153e-05	23	0.00042225	
7367	ARSA	gene	20732	1.153e-05	18	0.00106209	
7368	PRMT6	gene	20732	1.153e-05	22	0.00070664	
7369	CMPK1	gene	20731	1.153e-05	21	0.00074161	
7370	CPS1	gene	20730	1.153e-05	18	0.00083342	
7371	CNN3	gene	20730	1.153e-05	17	0.00068637	
7372	ORC2	gene	20729	1.153e-05	17	0.00065404	
7373	BID	gene	20728	1.153e-05	16	0.00086113	
7374	POLB	gene	20727	1.153e-05	20	0.00051918	
7375	PCLAF	gene	20726	1.153e-05	18	0.00089565	
7376	SMCR8	gene	20724	1.153e-05	19	0.00072391	
7377	H2BW1	gene	20724	1.153e-05	18	0.0006353	
7378	ACTR8	gene	20723	1.153e-05	22	0.00067341	
7379	AMOTL2	gene	20723	1.153e-05	16	0.00081434	
7380	ATG101	gene	20721	1.152e-05	22	0.00081342	
7381	POLR2J2	gene	20721	1.152e-05	23	0.00061944	
7382	CIB1	gene	20718	1.152e-05	18	0.00115551	
7383	EIF4H	gene	20718	1.152e-05	22	0.00056262	
7384	ATRIP	gene	20718	1.152e-05	19	0.00099441	
7385	HLA-DRB5	gene	20715	1.152e-05	15	0.00081859	
7386	MAK16	gene	20714	1.152e-05	21	0.00090922	
7387	TARBP1	gene	20712	1.152e-05	22	0.00057455	
7388	WIPI1	gene	20711	1.152e-05	21	0.00078372	
7389	ACOX1	gene	20709	1.152e-05	22	0.00077937	
7390	TRIB2	gene	20709	1.152e-05	17	0.00092777	
7391	SLC2A8	gene	20708	1.152e-05	24	0.00063216	
7392	DEFA1B	gene	20706	1.152e-05	24	0.0008766	
7393	POLRMT	gene	20705	1.152e-05	22	0.00046906	
7394	GNG11	gene	20704	1.152e-05	13	0.00065286	
7395	SGO1	gene	20702	1.151e-05	18	0.00097437	
7396	BRDT	gene	20699	1.151e-05	21	0.00060414	[PRAD target] Testis/PRAD-expressed BET bromodomain; re-expressed in mCRPC; Drugs: BET inhibitors (JQ1, OTX015, ABBV-744)
7397	NPEPPS	gene	20698	1.151e-05	21	0.00051786	
7398	SYF2	gene	20697	1.151e-05	21	0.00057311	
7399	PRKCG	gene	20696	1.151e-05	19	0.00083974	
7400	NUP58	gene	20695	1.151e-05	22	0.0006801	
7401	CTPS1	gene	20695	1.151e-05	20	0.0005284	
7402	KRI1	gene	20694	1.151e-05	21	0.00044202	
7403	DHCR24	gene	20694	1.151e-05	22	0.00064982	
7404	NOP10	gene	20693	1.151e-05	19	0.00058407	
7405	CXCR2	gene	20693	1.151e-05	14	0.00075954	
7406	PPP3R2	gene	20692	1.151e-05	20	0.00063196	
7407	ZNF668	gene	20692	1.151e-05	26	0.00071549	
7408	NAXE	gene	20686	1.151e-05	24	0.00049957	
7409	ESCO2	gene	20685	1.15e-05	20	0.00072209	
7410	OBI1	gene	20685	1.15e-05	20	0.00054426	
7411	INTU	gene	20684	1.15e-05	21	0.00086525	
7412	DYRK1B	gene	20683	1.15e-05	21	0.00058794	
7413	GORASP1	gene	20681	1.15e-05	22	0.00072868	
7414	TNS2	gene	20680	1.15e-05	23	0.00054961	
7415	FCGR2A	gene	20680	1.15e-05	18	0.00089967	
7416	PECAM1	gene	20680	1.15e-05	15	0.00088909	
7417	PAXX	gene	20677	1.15e-05	18	0.00075781	
7418	TMEM30B	gene	20675	1.15e-05	23	0.00078052	
7419	KNOP1	gene	20675	1.15e-05	20	0.00056227	
7420	PSMA8	gene	20675	1.15e-05	18	0.00048742	
7421	SAMHD1	gene	20673	1.15e-05	19	0.00068283	
7422	SYT2	gene	20672	1.15e-05	15	0.00210758	
7423	MCFD2	gene	20670	1.15e-05	21	0.00067629	
7424	CARMIL1	gene	20668	1.149e-05	17	0.00086171	
7425	PUM3	gene	20666	1.149e-05	21	0.00067385	
7426	LARS2	gene	20666	1.149e-05	19	0.00091031	
7427	HUS1	gene	20666	1.149e-05	19	0.00062105	
7428	FGA	gene	20665	1.149e-05	17	0.00057534	
7429	LPAR5	gene	20664	1.149e-05	21	0.00064071	
7430	UEVLD	gene	20664	1.149e-05	20	0.00046458	
7431	BOLA2B	gene	20663	1.149e-05	19	0.00092546	
7432	KCNAB3	gene	20663	1.149e-05	18	0.00106422	
7433	PVR	gene	20660	1.149e-05	18	0.00091834	
7434	DNAJC25-GNG10	gene	20660	1.149e-05	15	0.0004888	
7435	SLA2	gene	20660	1.149e-05	15	0.00086692	
7436	TCF7	gene	20660	1.149e-05	17	0.00073354	
7437	LEMD3	gene	20660	1.149e-05	19	0.00056762	
7438	TCF7L1	gene	20656	1.149e-05	16	0.00069114	
7439	DTNA	gene	20656	1.149e-05	19	0.00065721	
7440	NHEJ1	gene	20655	1.149e-05	17	0.00053258	
7441	COQ8A	gene	20655	1.149e-05	21	0.00070103	
7442	MAGI1	gene	20655	1.149e-05	22	0.00069777	
7443	SUPT20H	gene	20654	1.149e-05	21	0.00048648	
7444	DIAPH1	gene	20652	1.149e-05	18	0.00041786	
7445	RRAGD	gene	20651	1.149e-05	18	0.00114109	
7446	SCN3B	gene	20650	1.148e-05	22	0.00073157	
7447	FRS3	gene	20646	1.148e-05	10	0.00107053	
7448	NAPG	gene	20645	1.148e-05	17	0.00105278	
7449	RAB5IF	gene	20645	1.148e-05	23	0.00062691	
7450	AKAP5	gene	20644	1.148e-05	17	0.00095504	
7451	TMEM30A	gene	20642	1.148e-05	21	0.00063215	
7452	CACUL1	gene	20639	1.148e-05	22	0.00078387	
7453	DIABLO	gene	20639	1.148e-05	19	0.00093149	
7454	CCAR1	gene	20636	1.148e-05	22	0.00050364	
7455	SPTA1	gene	20635	1.148e-05	12	0.00097315	
7456	CROCC	gene	20633	1.148e-05	22	0.00049592	
7457	HTATSF1	gene	20633	1.148e-05	20	0.0004367	
7458	CISD2	gene	20632	1.147e-05	24	0.00054705	
7459	TRIM5	gene	20631	1.147e-05	20	0.00058654	
7460	ID1	gene	20631	1.147e-05	19	0.00091152	
7461	GLO1	gene	20629	1.147e-05	19	0.0007514	
7462	TRIB3	gene	20629	1.147e-05	16	0.00065474	
7463	PELO	gene	20627	1.147e-05	17	0.00064097	
7464	MAP4K2	gene	20623	1.147e-05	21	0.00075765	
7465	PLOD2	gene	20623	1.147e-05	14	0.00106644	
7466	SREBF2	gene	20622	1.147e-05	19	0.00061361	
7467	RAB33B	gene	20619	1.147e-05	20	0.0007754	
7468	PNKP	gene	20616	1.147e-05	19	0.00057947	
7469	IGHV3-43D	gene	20615	1.147e-05	12	0.0012157	
7470	FAM160A1	gene	20613	1.146e-05	28	0.00053224	
7471	XIRP2	gene	20612	1.146e-05	15	0.00067206	
7472	WDR70	gene	20611	1.146e-05	18	0.00068995	
7473	TCEANC2	gene	20610	1.146e-05	22	0.00063368	
7474	UBAP2	gene	20609	1.146e-05	23	0.00042187	
7475	NAA38	gene	20609	1.146e-05	25	0.00054063	
7476	CLDN7	gene	20608	1.146e-05	17	0.00069527	
7477	IGHD	gene	20607	1.146e-05	13	0.00095703	
7478	PBXIP1	gene	20607	1.146e-05	18	0.00089074	
7479	MSRB3	gene	20607	1.146e-05	23	0.00050798	
7480	CDC25C	gene	20605	1.146e-05	14	0.00099333	
7481	REC8	gene	20603	1.146e-05	17	0.00074241	
7482	FDPS	gene	20600	1.146e-05	18	0.00107772	
7483	AKAP12	gene	20598	1.146e-05	15	0.00075187	
7484	MYL9	gene	20594	1.145e-05	20	0.00072409	
7485	DHX29	gene	20593	1.145e-05	22	0.00051963	
7486	CACNA1H	gene	20591	1.145e-05	14	0.00094975	
7487	P3H3	gene	20591	1.145e-05	18	0.00102774	
7488	ZNF408	gene	20589	1.145e-05	22	0.00053334	
7489	TMA16	gene	20583	1.145e-05	21	0.00064704	
7490	KIF26A	gene	20582	1.145e-05	16	0.00070298	
7491	WIPF2	gene	20581	1.145e-05	19	0.00048025	
7492	SLC25A31	gene	20581	1.145e-05	19	0.00085853	
7493	THY1	gene	20581	1.145e-05	16	0.00080507	
7494	KCNJ2	gene	20579	1.145e-05	10	0.00103996	
7495	CSPP1	gene	20578	1.144e-05	23	0.00079645	
7496	LDLR	gene	20578	1.144e-05	18	0.00071421	
7497	AOC2	gene	20576	1.144e-05	24	0.00044558	
7498	S1PR1	gene	20575	1.144e-05	16	0.00066973	
7499	ORM1	gene	20574	1.144e-05	11	0.00174984	
7500	KLRK1	gene	20570	1.144e-05	11	0.00105008	
7501	BAK1	gene	20569	1.144e-05	18	0.00080471	
7502	BCL7C	gene	20569	1.144e-05	21	0.00056849	
7503	DRD4	gene	20568	1.144e-05	12	0.00094982	
7504	RIMS1	gene	20567	1.144e-05	16	0.00120545	
7505	MBP	gene	20563	1.144e-05	20	0.00069215	
7506	TDGF1	gene	20562	1.144e-05	17	0.00100553	
7507	ATP5F1E	gene	20562	1.144e-05	21	0.00076442	
7508	DCUN1D2	gene	20562	1.144e-05	21	0.00040334	
7509	SCAMP1	gene	20561	1.144e-05	18	0.00061616	
7510	RASSF5	gene	20558	1.143e-05	17	0.00063188	
7511	LGALS7B	gene	20557	1.143e-05	18	0.00092524	
7512	CHMP7	gene	20555	1.143e-05	18	0.00046613	
7513	PGRMC2	gene	20553	1.143e-05	19	0.00072109	
7514	EFCAB13	gene	20552	1.143e-05	19	0.00097108	
7515	CCDC115	gene	20551	1.143e-05	17	0.00092766	
7516	DCLRE1B	gene	20550	1.143e-05	18	0.00076091	
7517	ACTR10	gene	20549	1.143e-05	20	0.00049458	
7518	KBTBD8	gene	20548	1.143e-05	19	0.00048484	
7519	FGF22	gene	20546	1.143e-05	13	0.00057074	
7520	COG7	gene	20545	1.143e-05	21	0.00050923	
7521	SGPL1	gene	20541	1.142e-05	16	0.00100674	
7522	UBA7	gene	20541	1.142e-05	19	0.00054025	
7523	TIMP1	gene	20537	1.142e-05	15	0.00090248	
7524	SMNDC1	gene	20537	1.142e-05	20	0.00049601	
7525	RCC1L	gene	20537	1.142e-05	20	0.00070819	
7526	DNAJB13	gene	20537	1.142e-05	24	0.00059774	
7527	NLGN1	gene	20535	1.142e-05	17	0.00106828	
7528	KCNJ4	gene	20534	1.142e-05	11	0.00113528	
7529	SNX17	gene	20533	1.142e-05	17	0.00070517	
7530	RAP2A	gene	20532	1.142e-05	22	0.00071722	
7531	H2BE1	gene	20532	1.142e-05	16	0.00065216	
7532	FZD3	gene	20530	1.142e-05	13	0.00066348	
7533	MYH14	gene	20529	1.142e-05	19	0.00054702	
7534	BCL2A1	gene	20529	1.142e-05	16	0.00096457	
7535	NECTIN2	gene	20528	1.142e-05	14	0.00102442	
7536	SELP	gene	20527	1.142e-05	14	0.00117479	
7537	TTN	gene	20525	1.142e-05	16	0.00082706	
7538	PDZK1	gene	20524	1.141e-05	19	0.00077444	
7539	REELD1	gene	20521	1.141e-05	23	0.00041699	
7540	AIRE	gene	20521	1.141e-05	20	0.00054745	
7541	BABAM1	gene	20520	1.141e-05	18	0.0005425	
7542	AP1G2	gene	20520	1.141e-05	19	0.00079253	
7543	PDPR	gene	20519	1.141e-05	16	0.00120498	
7544	SATB1	gene	20518	1.141e-05	19	0.00081256	
7545	MVB12A	gene	20518	1.141e-05	16	0.00049714	
7546	NOL11	gene	20517	1.141e-05	19	0.00054174	
7547	GEMIN2	gene	20515	1.141e-05	25	0.00042698	
7548	ULK2	gene	20511	1.141e-05	17	0.00096431	
7549	NDC1	gene	20509	1.141e-05	19	0.00062641	
7550	SHB	gene	20508	1.141e-05	14	0.00076068	
7551	KIAA0556	gene	20505	1.14e-05	22	0.00059973	
7552	AFTPH	gene	20505	1.14e-05	17	0.0007431	
7553	ACTR3B	gene	20504	1.14e-05	18	0.0005799	
7554	PDE4A	gene	20504	1.14e-05	13	0.00163983	
7555	IL2RB	gene	20502	1.14e-05	11	0.00125347	
7556	NGF	gene	20501	1.14e-05	17	0.00080171	
7557	PARN	gene	20500	1.14e-05	20	0.00067575	
7558	MEF2A	gene	20499	1.14e-05	20	0.00060672	
7559	FGF5	gene	20497	1.14e-05	15	0.00054116	
7560	LAMA5	gene	20497	1.14e-05	16	0.00107051	
7561	COX7A2	gene	20497	1.14e-05	23	0.00042417	
7562	NFYA	gene	20493	1.14e-05	20	0.00046926	
7563	CTCFL	gene	20493	1.14e-05	20	0.0006913	
7564	TSTD1	gene	20493	1.14e-05	24	0.00046602	
7565	RAD1	gene	20492	1.14e-05	19	0.00058824	
7566	CNTRL	gene	20490	1.14e-05	20	0.00067592	
7567	TDP2	gene	20488	1.139e-05	18	0.00056424	
7568	TK1	gene	20484	1.139e-05	18	0.00083722	
7569	THOC6	gene	20482	1.139e-05	21	0.00045565	
7570	COX6B2	gene	20482	1.139e-05	21	0.00053184	
7571	DCAF6	gene	20482	1.139e-05	20	0.00049568	
7572	KCNJ6	gene	20481	1.139e-05	10	0.00091622	
7573	KIRREL1	gene	20481	1.139e-05	14	0.00067738	
7574	PDCL	gene	20481	1.139e-05	11	0.0008773	
7575	ATP6V1G2	gene	20478	1.139e-05	17	0.00110191	
7576	EXO1	gene	20476	1.139e-05	17	0.00061862	
7577	PIWIL1	gene	20475	1.139e-05	15	0.00102813	
7578	RPGR	gene	20474	1.139e-05	18	0.00083408	
7579	ASB4	gene	20472	1.139e-05	18	0.0007082	
7580	NGFR	gene	20471	1.139e-05	14	0.00072666	
7581	CHAMP1	gene	20470	1.138e-05	23	0.00052235	
7582	RNF169	gene	20467	1.138e-05	20	0.00040844	
7583	PAPSS1	gene	20464	1.138e-05	16	0.00087561	
7584	ZW10	gene	20464	1.138e-05	22	0.00054348	
7585	NKRF	gene	20463	1.138e-05	20	0.0005741	
7586	RER1	gene	20462	1.138e-05	23	0.0006044	
7587	BBS1	gene	20461	1.138e-05	21	0.00070585	
7588	TADA2B	gene	20461	1.138e-05	21	0.00043851	
7589	VPS39	gene	20461	1.138e-05	20	0.00080159	
7590	STRN4	gene	20460	1.138e-05	22	0.00061782	
7591	UBLCP1	gene	20460	1.138e-05	23	0.00057207	
7592	PPP6R1	gene	20458	1.138e-05	19	0.00055625	
7593	PLAAT4	gene	20457	1.138e-05	16	0.00080452	
7594	DOK2	gene	20456	1.138e-05	18	0.00062355	
7595	PFN4	gene	20456	1.138e-05	16	0.00089684	
7596	UTP11	gene	20456	1.138e-05	20	0.00043496	
7597	PYGO2	gene	20454	1.138e-05	17	0.00066457	
7598	PSMF1	gene	20453	1.138e-05	22	0.00046765	
7599	LRIG1	gene	20450	1.137e-05	18	0.00052724	
7600	SUMO4	gene	20450	1.137e-05	23	0.00055064	
7601	PHKG2	gene	20450	1.137e-05	17	0.00075137	
7602	PALM2AKAP2	gene	20449	1.137e-05	18	0.00062768	
7603	KLHL41	gene	20449	1.137e-05	20	0.00058236	
7604	SCRN2	gene	20447	1.137e-05	16	0.00099376	
7605	BEGAIN	gene	20446	1.137e-05	22	0.0005448	
7606	SALL4	gene	20445	1.137e-05	14	0.00065674	
7607	UBE2W	gene	20444	1.137e-05	16	0.00063148	
7608	HMGCS1	gene	20440	1.137e-05	20	0.0007855	
7609	CCNE2	gene	20438	1.137e-05	13	0.00069955	
7610	LRR1	gene	20436	1.137e-05	17	0.00078449	
7611	RRP1	gene	20435	1.137e-05	16	0.00047731	
7612	PSMD10	gene	20435	1.137e-05	20	0.00051	
7613	CCT8L2	gene	20434	1.136e-05	13	0.00069452	
7614	TSHR	gene	20434	1.136e-05	14	0.00071879	
7615	GRHPR	gene	20433	1.136e-05	23	0.00066629	
7616	MVP	gene	20433	1.136e-05	17	0.00062589	
7617	C6orf15	gene	20429	1.136e-05	21	0.00062309	
7618	FOXE1	gene	20427	1.136e-05	25	0.00060492	
7619	INF2	gene	20424	1.136e-05	19	0.00068587	
7620	PREX1	gene	20423	1.136e-05	15	0.00053314	
7621	SOCS4	gene	20422	1.136e-05	14	0.00082972	
7622	KLHDC2	gene	20420	1.136e-05	20	0.0006937	
7623	NR1H4	gene	20419	1.136e-05	16	0.000743	
7624	MAGI2	gene	20418	1.136e-05	20	0.00083401	
7625	KRT14	gene	20418	1.136e-05	16	0.00072883	
7626	IFT27	gene	20415	1.135e-05	18	0.00060462	
7627	KLF1	gene	20414	1.135e-05	16	0.0005656	
7628	CSGALNACT2	gene	20412	1.135e-05	22	0.00069991	
7629	COX4I2	gene	20409	1.135e-05	21	0.00050542	
7630	CEP164	gene	20408	1.135e-05	20	0.00077738	
7631	DZIP3	gene	20406	1.135e-05	20	0.00063827	
7632	ORC3	gene	20403	1.135e-05	17	0.00068026	
7633	NR1I2	gene	20403	1.135e-05	16	0.00067583	
7634	SPP1	gene	20402	1.135e-05	15	0.0006684	
7635	NUP188	gene	20402	1.135e-05	19	0.00056405	
7636	GNG3	gene	20400	1.135e-05	11	0.00062086	
7637	YJU2	gene	20398	1.134e-05	17	0.00068768	
7638	TSTD3	gene	20396	1.134e-05	24	0.00046602	
7639	EREG	gene	20396	1.134e-05	14	0.00064091	
7640	NDUFC2-KCTD14	gene	20396	1.134e-05	20	0.00047965	
7641	STK24	gene	20394	1.134e-05	19	0.00073121	
7642	UBE2G1	gene	20391	1.134e-05	18	0.00076688	
7643	BICRA	gene	20390	1.134e-05	18	0.00047942	
7644	FERMT3	gene	20388	1.134e-05	19	0.00069347	
7645	KCTD5	gene	20386	1.134e-05	18	0.00066564	
7646	DCAF4	gene	20384	1.134e-05	18	0.0005402	
7647	ANGPT1	gene	20384	1.134e-05	13	0.00077539	
7648	PIP	gene	20382	1.134e-05	16	0.00070898	
7649	CENPB	gene	20381	1.134e-05	23	0.00067771	
7650	PLCB2	gene	20381	1.134e-05	10	0.00077304	
7651	PRKG1	gene	20376	1.133e-05	19	0.00064735	
7652	SDF2L1	gene	20375	1.133e-05	13	0.0005981	
7653	GFRA1	gene	20372	1.133e-05	11	0.00106357	
7654	FRRS1L	gene	20371	1.133e-05	23	0.00041699	
7655	RGPD8	gene	20371	1.133e-05	20	0.00062471	
7656	NAF1	gene	20370	1.133e-05	21	0.00061793	
7657	KMT2E	gene	20369	1.133e-05	18	0.00064371	
7658	DCUN1D4	gene	20368	1.133e-05	19	0.00039965	
7659	SEC24A	gene	20367	1.133e-05	22	0.00068021	
7660	SEC61G	gene	20367	1.133e-05	18	0.00076086	
7661	APPL2	gene	20367	1.133e-05	15	0.00138889	
7662	NLGN4Y	gene	20366	1.133e-05	16	0.00092251	
7663	E2F2	gene	20366	1.133e-05	16	0.00058554	
7664	SERPINE1	gene	20364	1.133e-05	18	0.00077603	
7665	KLHL40	gene	20358	1.132e-05	22	0.00062081	
7666	SP110	gene	20355	1.132e-05	21	0.00081875	
7667	TYRP1	gene	20354	1.132e-05	16	0.00060268	
7668	WDTC1	gene	20353	1.132e-05	22	0.00045872	
7669	FCGR3B	gene	20350	1.132e-05	15	0.00080403	
7670	EME1	gene	20350	1.132e-05	21	0.00051964	
7671	CAMKV	gene	20349	1.132e-05	18	0.00068454	
7672	ELP1	gene	20348	1.132e-05	20	0.0004426	
7673	AK1	gene	20344	1.131e-05	16	0.0011266	
7674	ASXL3	gene	20344	1.131e-05	18	0.00044025	
7675	PASK	gene	20343	1.131e-05	19	0.00092087	
7676	FST	gene	20342	1.131e-05	16	0.00095338	
7677	MYO3B	gene	20341	1.131e-05	15	0.00060835	
7678	KCNAB1	gene	20340	1.131e-05	17	0.0010558	
7679	PYCR2	gene	20339	1.131e-05	17	0.00058006	
7680	LIN28B	gene	20338	1.131e-05	21	0.00049418	
7681	LIN7C	gene	20334	1.131e-05	17	0.00082014	
7682	RGPD2	gene	20334	1.131e-05	21	0.00050639	
7683	CD2	gene	20333	1.131e-05	12	0.00120189	
7684	SETD5	gene	20332	1.131e-05	18	0.00080519	
7685	PDCD10	gene	20332	1.131e-05	18	0.00090877	
7686	NARS1	gene	20330	1.131e-05	19	0.00079694	
7687	RORA	gene	20330	1.131e-05	17	0.0006587	
7688	BTBD19	gene	20329	1.131e-05	22	0.00037576	
7689	WIZ	gene	20328	1.131e-05	20	0.00067719	
7690	ESRRG	gene	20326	1.13e-05	20	0.00060583	
7691	BCL7A	gene	20325	1.13e-05	18	0.00068421	
7692	RFFL	gene	20325	1.13e-05	23	0.00053816	
7693	OGA	gene	20324	1.13e-05	17	0.00076651	
7694	OPA3	gene	20324	1.13e-05	21	0.0007317	
7695	MAP7D3	gene	20323	1.13e-05	16	0.00071654	
7696	SPTB	gene	20323	1.13e-05	17	0.00093972	
7697	AOC1	gene	20321	1.13e-05	24	0.0004197	
7698	ATXN7L3	gene	20319	1.13e-05	20	0.00040918	
7699	FAM207A	gene	20319	1.13e-05	19	0.00069632	
7700	METTL15	gene	20318	1.13e-05	21	0.00047559	
7701	UBE2R2	gene	20316	1.13e-05	18	0.00105281	
7702	KXD1	gene	20316	1.13e-05	20	0.00057939	
7703	FEZ1	gene	20314	1.13e-05	17	0.00092457	
7704	SECISBP2	gene	20314	1.13e-05	24	0.00054865	
7705	DUSP22	gene	20312	1.13e-05	17	0.00084811	
7706	EFHC1	gene	20312	1.13e-05	15	0.00139594	
7707	INTS11	gene	20311	1.13e-05	20	0.00043991	
7708	POLG2	gene	20311	1.13e-05	16	0.00096576	
7709	RNF43	gene	20310	1.13e-05	17	0.00054944	[PRAD target] WNT negative regulator E3 ubiquitin ligase; Drugs: LGK-974 (porcupine inhibitor); WNT-974; mutations activate WNT signaling
7710	TAGLN3	gene	20310	1.13e-05	12	0.0014625	
7711	ABCF2-2	gene	20310	1.13e-05	17	0.00049851	
7712	DYNLT3	gene	20309	1.13e-05	17	0.00097601	
7713	CSTB	gene	20309	1.13e-05	18	0.00056569	
7714	KIF4A	gene	20307	1.129e-05	16	0.00073413	
7715	TCTN2	gene	20306	1.129e-05	21	0.00070488	
7716	FAM83H	gene	20305	1.129e-05	17	0.00058352	
7717	DDX55	gene	20305	1.129e-05	23	0.00055658	
7718	CDC7	gene	20301	1.129e-05	14	0.00096193	
7719	HJURP	gene	20299	1.129e-05	21	0.00067905	
7720	EFNB3	gene	20298	1.129e-05	17	0.00090271	
7721	PNISR	gene	20297	1.129e-05	15	0.0007135	
7722	H2BW2	gene	20297	1.129e-05	16	0.00065216	
7723	SPAG5	gene	20297	1.129e-05	19	0.00048003	
7724	PSME3IP1	gene	20296	1.129e-05	19	0.00051289	
7725	FAM189B	gene	20296	1.129e-05	18	0.00075308	
7726	CRTAP	gene	20294	1.129e-05	19	0.00094764	
7727	PYCR3	gene	20293	1.129e-05	18	0.0006888	
7728	FYB1	gene	20293	1.129e-05	12	0.00079023	
7729	F2	gene	20292	1.129e-05	14	0.00086534	
7730	SMYD2	gene	20291	1.129e-05	18	0.00067769	
7731	PCDHGB4	gene	20291	1.129e-05	22	0.00077876	
7732	ATP2B1	gene	20290	1.128e-05	17	0.00070985	
7733	TMEM199	gene	20289	1.128e-05	18	0.00091215	
7734	FANCG	gene	20289	1.128e-05	16	0.00075532	[PRAD target] Fanconi anemia group G; HRR; Drugs: PARP inhibitors; cisplatin/carboplatin
7735	PDCD1	gene	20288	1.128e-05	20	0.00076648	
7736	NISCH	gene	20284	1.128e-05	16	0.00069237	
7737	ITGA7	gene	20284	1.128e-05	15	0.00109332	
7738	FBLN1	gene	20283	1.128e-05	17	0.00062641	
7739	LIG1	gene	20282	1.128e-05	17	0.00064115	
7740	YARS1	gene	20282	1.128e-05	17	0.00052958	
7741	IFITM3	gene	20281	1.128e-05	21	0.00058991	
7742	SRGAP2	gene	20280	1.128e-05	16	0.00072287	
7743	ARL6IP4	gene	20280	1.128e-05	15	0.00070914	
7744	ZSWIM8	gene	20278	1.128e-05	18	0.0006795	
7745	GPX4	gene	20277	1.128e-05	20	0.00087496	
7746	HSDL2	gene	20275	1.128e-05	19	0.00056382	
7747	TNS3	gene	20273	1.128e-05	16	0.0005601	
7748	FKBP1B	gene	20273	1.128e-05	13	0.00110876	
7749	LIN7A	gene	20273	1.128e-05	17	0.00067148	
7750	EPHB3	gene	20272	1.127e-05	13	0.00093466	
7751	PEAK1	gene	20270	1.127e-05	13	0.00059865	
7752	PLCB1	gene	20269	1.127e-05	11	0.00067059	
7753	AP3M2	gene	20267	1.127e-05	17	0.00092245	
7754	CALR3	gene	20265	1.127e-05	22	0.00051988	
7755	SLC4A1	gene	20264	1.127e-05	13	0.00122839	
7756	SELENOP	gene	20264	1.127e-05	20	0.0004138	
7757	RTEL1	gene	20263	1.127e-05	21	0.00056347	
7758	IL1A	gene	20263	1.127e-05	14	0.0012173	
7759	PEX6	gene	20261	1.127e-05	17	0.00059737	
7760	CAT	gene	20261	1.127e-05	18	0.00055151	
7761	WDR62	gene	20260	1.127e-05	19	0.00055685	
7762	RCHY1	gene	20260	1.127e-05	16	0.0007046	
7763	ABCG2	gene	20259	1.127e-05	16	0.00054077	
7764	SNCAIP	gene	20257	1.127e-05	16	0.00059607	
7765	AKTIP	gene	20252	1.126e-05	17	0.00055603	
7766	DMWD	gene	20252	1.126e-05	24	0.00056861	
7767	TUBGCP6	gene	20251	1.126e-05	20	0.00088166	
7768	ZMPSTE24	gene	20251	1.126e-05	16	0.00077779	
7769	CWC25	gene	20248	1.126e-05	17	0.00075982	
7770	TAB3	gene	20247	1.126e-05	18	0.00059929	
7771	TNPO2	gene	20244	1.126e-05	18	0.00111868	
7772	TRPS1	gene	20242	1.126e-05	14	0.00097268	
7773	RNH1	gene	20241	1.126e-05	18	0.00055641	
7774	DOK1	gene	20240	1.126e-05	14	0.00076879	
7775	SLMAP	gene	20238	1.126e-05	22	0.00055413	
7776	STBD1	gene	20237	1.126e-05	16	0.00095719	
7777	RYK	gene	20236	1.125e-05	20	0.0006327	
7778	KCNQ2	gene	20236	1.125e-05	13	0.00118473	
7779	SYT11	gene	20235	1.125e-05	11	0.00205231	
7780	MYO9A	gene	20235	1.125e-05	16	0.00090119	
7781	GAGE1	gene	20235	1.125e-05	20	0.00045381	
7782	CHRNA9	gene	20233	1.125e-05	21	0.00083004	
7783	SLIT2	gene	20233	1.125e-05	14	0.00080068	
7784	PGM1	gene	20232	1.125e-05	20	0.00068548	
7785	APOBEC3G	gene	20230	1.125e-05	17	0.00046447	
7786	CAMSAP2	gene	20230	1.125e-05	23	0.0004753	
7787	ZNF622	gene	20228	1.125e-05	19	0.00047741	
7788	MTF1	gene	20222	1.125e-05	20	0.00041491	
7789	MYO15A	gene	20222	1.125e-05	14	0.00059757	
7790	PLAAT2	gene	20221	1.125e-05	16	0.00067401	
7791	PCID2	gene	20221	1.125e-05	20	0.00048976	
7792	ZIC1	gene	20220	1.125e-05	17	0.00105088	
7793	SDAD1	gene	20215	1.124e-05	18	0.00056805	
7794	NPHS1	gene	20214	1.124e-05	13	0.00061871	
